Data,Zamkniecie,logprices,logrates
1/15/2020,1439.2,3.15812115,0.002605965
1/16/2020,1450.16,3.161415922,0.003294771
1/17/2020,1479.52,3.17012084,0.008704919
1/21/2020,1482.25,3.170921459,0.000800619
1/22/2020,1484.17,3.171483649,0.00056219
1/23/2020,1484.69,3.171635783,0.000152135
1/24/2020,1466.17,3.166184329,-0.005451454
1/27/2020,1431.73,3.155861125,-0.010323204
1/28/2020,1450.5,3.161517733,0.005656608
1/29/2020,1456.7,3.16337012,0.001852387
1/30/2020,1454.25,3.162639072,-0.000731048
1/31/2020,1432.78,3.156179511,-0.006459562
2/3/2020,1482.6,3.171023996,0.014844485
2/4/2020,1445.41,3.159991055,-0.011032941
2/5/2020,1446.05,3.16018331,0.000192255
2/6/2020,1475.97,3.16907753,0.00889422
2/7/2020,1479.11,3.170000473,0.000922943
2/10/2020,1508.66,3.178591376,0.008590903
2/11/2020,1510.06,3.178994204,0.000402828
2/12/2020,1518.63,3.181451975,0.002457771
2/13/2020,1513.39,3.17995086,-0.001501115
2/14/2020,1518.73,3.181480572,0.001529712
2/18/2020,1519.44,3.181683555,0.000202983
2/19/2020,1524.87,3.18323282,0.001549265
2/20/2020,1516.99,3.180982718,-0.002250102
2/21/2020,1483.46,3.17127584,-0.009706877
2/24/2020,1419.86,3.152245525,-0.019030316
2/25/2020,1386.32,3.141863489,-0.010382036
2/26/2020,1390.47,3.143161623,0.001298134
2/27/2020,1314.95,3.118909239,-0.024252384
2/28/2020,1339.25,3.126861655,0.007952416
3/2/2020,1386.32,3.141863489,0.015001834
3/3/2020,1337.72,3.12636522,-0.015498269
3/4/2020,1381.6,3.140382325,0.014017104
3/5/2020,1314.76,3.118846483,-0.021535842
3/6/2020,1295.74,3.112517866,-0.006328617
3/9/2020,1215.79,3.084858567,-0.027659299
3/10/2020,1275.17,3.105568087,0.02070952
3/11/2020,1210.9,3.083108279,-0.022459808
3/12/2020,1111.55,3.045929003,-0.037179276
3/13/2020,1214.27,3.084315265,0.038386262
3/16/2020,1073,3.030599722,-0.053715543
3/17/2020,1118.06,3.04846511,0.017865388
3/18/2020,1091.19,3.037900377,-0.010564733
3/19/2020,1111.67,3.045975886,0.008075508
3/20/2020,1068.21,3.028656639,-0.017319246
3/23/2020,1054.13,3.022894173,-0.005762466
3/24/2020,1130.01,3.053082287,0.030188113
3/25/2020,1101.62,3.042031812,-0.011050475
3/26/2020,1162.92,3.06554984,0.023518028
3/27/2020,1110.26,3.045424694,-0.020125146
3/30/2020,1146.31,3.059302081,0.013877388
3/31/2020,1161.95,3.06518744,0.005885359
4/1/2020,1102.1,3.042221002,-0.022966438
4/2/2020,1117.03,3.048064837,0.005843835
4/3/2020,1092.7,3.038500943,-0.009563894
