Data,Zamkniecie,logprices,logrates
9/23/2019,186.82,2.271423368,-0.0071702
9/24/2019,181.28,2.258349893,-0.013073475
9/25/2019,182.8,2.261976191,0.003626299
9/26/2019,180.11,2.255537826,-0.006438365
9/27/2019,177.1,2.248218561,-0.007319265
9/30/2019,178.08,2.250615147,0.002396586
10/1/2019,175.81,2.245043574,-0.005571573
10/2/2019,174.6,2.242044239,-0.002999335
10/3/2019,179.38,2.25377402,0.01172978
10/4/2019,180.45,2.256356886,0.002582867
10/7/2019,179.68,2.254499739,-0.001857147
10/8/2019,177.75,2.249809609,-0.00469013
10/9/2019,179.85,2.254910442,0.005100833
10/10/2019,180.03,2.255344881,0.000434439
10/11/2019,184.19,2.265266048,0.009921166
10/14/2019,183.28,2.263115076,-0.002150972
10/15/2019,188.89,2.276208967,0.01309389
10/16/2019,189.55,2.277723789,0.001514822
10/17/2019,190.39,2.279644134,0.001920345
10/18/2019,185.85,2.269162565,-0.010481568
10/21/2019,189.76,2.278204672,0.009042106
10/22/2019,182.34,2.26088195,-0.017322721
10/23/2019,186.15,2.269863041,0.00898109
10/24/2019,186.38,2.270399307,0.000536267
10/25/2019,187.89,2.273903666,0.003504359
10/28/2019,189.4,2.277379975,0.003476308
10/29/2019,189.31,2.277173555,-0.000206419
10/30/2019,188.25,2.274734985,-0.002438571
10/31/2019,191.65,2.282508824,0.007773839
11/1/2019,193.62,2.286950216,0.004441392
11/4/2019,194.72,2.289410561,0.002460345
11/5/2019,194.32,2.288517502,-0.000893059
11/6/2019,191.55,2.282282156,-0.006235345
11/7/2019,190.42,2.279712561,-0.002569595
11/8/2019,190.84,2.280669408,0.000956847
11/11/2019,189.61,2.277861238,-0.00280817
11/12/2019,194.47,2.288852614,0.010991376
11/13/2019,193.19,2.285984642,-0.002867972
11/14/2019,193.15,2.285894712,-8.993E-05
11/15/2019,195.1,2.290257269,0.004362557
11/18/2019,197.4,2.295347148,0.005089879
11/19/2019,199.32,2.299550878,0.00420373
11/20/2019,197.51,2.295589089,-0.003961789
11/21/2019,197.93,2.296511625,0.000922536
11/22/2019,198.82,2.298460069,0.001948445
11/25/2019,199.79,2.300573747,0.002113677
11/26/2019,198.97,2.2987876,-0.001786147
11/27/2019,202,2.305351369,0.00656377
11/29/2019,201.64,2.304576689,-0.000774681
12/2/2019,199.7,2.300378065,-0.004198624
12/3/2019,198.82,2.298460069,-0.001917995
12/4/2019,198.71,2.298219723,-0.000240346
12/5/2019,199.36,2.299638025,0.001418302
12/6/2019,201.05,2.303304077,0.003666052
12/9/2019,201.34,2.303930064,0.000625987
12/10/2019,200.87,2.30291508,-0.001014985
12/11/2019,202.26,2.305910003,0.002994923
12/12/2019,196.75,2.293914741,-0.011995262
12/13/2019,194.11,2.28804791,-0.005866831
12/16/2019,197.92,2.296489682,0.008441773
12/17/2019,198.39,2.297519777,0.001030095
12/18/2019,202.5,2.306425028,0.00890525
12/19/2019,206.06,2.313993695,0.007568668
12/20/2019,206.3,2.314499228,0.000505532
12/23/2019,206.18,2.314246535,-0.000252693
12/24/2019,205.12,2.312008008,-0.002238527
12/26/2019,207.79,2.317624643,0.005616635
12/27/2019,208.1,2.31827208,0.000647437
12/30/2019,204.41,2.310502138,-0.007769942
12/31/2019,205.25,2.312283166,0.001781028
1/2/2020,209.78,2.321764081,0.009480915
1/3/2020,208.67,2.319460016,-0.002304065
1/6/2020,212.6,2.32756326,0.008103244
1/7/2020,213.06,2.328501923,0.000938662
1/8/2020,215.22,2.332882627,0.004380704
1/9/2020,218.3,2.339053736,0.006171109
1/10/2020,218.06,2.338576008,-0.000477728
1/13/2020,221.91,2.346176873,0.007600866
1/14/2020,219.06,2.340563083,-0.00561379
1/15/2020,221.15,2.344686944,0.00412386
1/16/2020,221.77,2.345902796,0.001215853
1/17/2020,222.14,2.346626768,0.000723971
1/21/2020,221.44,2.345256073,-0.001370695
1/22/2020,221.32,2.345020662,-0.000235411
1/23/2020,219.76,2.341948646,-0.003072015
1/24/2020,217.94,2.338336947,-0.0036117
1/27/2020,214.87,2.332175784,-0.006161163
1/28/2020,217.79,2.338037935,0.005862151
1/29/2020,223.23,2.348752559,0.010714624
1/30/2020,209.53,2.321246213,-0.027506346
1/31/2020,201.91,2.305157829,-0.016088384
2/3/2020,204.19,2.310034469,0.00487664
2/4/2020,209.83,2.321867581,0.011833111
2/5/2020,210.11,2.322446723,0.000579142
2/6/2020,210.85,2.323973605,0.001526883
2/7/2020,212.33,2.32701136,0.003037754
2/10/2020,213.06,2.328501923,0.001490563
2/11/2020,207.19,2.31636879,-0.012133132
2/12/2020,210.76,2.32378819,0.007419399
2/13/2020,213.14,2.328664961,0.004876772
2/14/2020,214.18,2.330778914,0.002113953
2/18/2020,217.8,2.338057875,0.007278961
2/19/2020,217.49,2.337439293,-0.000618582
2/20/2020,214.58,2.331589241,-0.005850052
2/21/2020,210.18,2.322591388,-0.008997853
2/24/2020,200.72,2.302590648,-0.020000739
2/25/2020,196.77,2.293958886,-0.008631763
2/26/2020,197.2,2.294906911,0.000948025
2/27/2020,189.75,2.278181785,-0.016725126
2/28/2020,192.47,2.284363046,0.006181262
3/2/2020,196.44,2.293229925,0.008866879
3/3/2020,185.89,2.269256027,-0.023973898
3/4/2020,191.76,2.282758021,0.013501994
3/5/2020,185.17,2.267570627,-0.015187394
3/6/2020,181.09,2.257894469,-0.009676158
3/9/2020,169.5,2.229169703,-0.028724766
3/10/2020,178.19,2.250883328,0.021713625
3/11/2020,170.24,2.231061611,-0.019821717
3/12/2020,154.47,2.188844147,-0.042217464
3/13/2020,170.28,2.231163642,0.042319495
3/16/2020,146.01,2.164382601,-0.066781041
3/17/2020,149.42,2.174408732,0.010026131
